id,group,context,question,answer
6810488784470603151,progression_bool,"A robotic arm is in a grid and can only move to locations that are connected to its current location. The 3x5 grid locations may have gold, hard rocks, or soft rocks. Rocks cannot be moved. The robotic arm can pick up laser or bomb. Only one item can be picked at a time. There is one laser is the grid that can be used to clear rocks. Robotic arm can fire laser at a location from a connected location. The locations are of the form fi-jf (e.g., f3-2f or f0-1f). The grid cells are connected to their neighbors (e.g., f1-2f is connected to the four neighbors f0-2f, f2-2f, f1-1f, and f1-3f).  If a bomb is picked, it cannot be placed back. It can only be detonated at connected location that have soft rock. Bomb supply is available at f0-0f location.  Currently, the robot is at position f0-0f and its arm is empty. The following locations have hard rock: f1-1f, f1-4f, and f1-3f. The following locations have soft rock: f0-4f, f1-2f, f2-3f, f2-1f, f2-4f, and f2-2f. The gold is at f0-4f location. The laser is at f0-1f location.","Will the fact ""The robot's arm is empty"" hold after performing the action ""pick up bomb at loc f0-0f"" in the current state?",no
-7984623833569361111,progression_bool,"This domain consists of satellite(s) equipped with various instruments that can be switched on when the power is available. Each instrument has a calibration target object and supports taking images of objects in particular modes. When the instrument power is switched on, it is not calibrated. To calibrate an instrument, the satellite should point to the calibration target object and the instrument should be powered on. To take an image of an object, the satellite must point to that object and the instrument must be calibrated. There are 10 satellite(s), numbered consecutively. There are 7 possible target object(s): groundstation0, planet6, planet5, groundstation1, star4, groundstation3, star2. There are 3 image mode(s): thermograph0, infrared2, image1. There are 16 instrument(s), numbered consecutively.  Satellite satellite4 has following instruments onboard: instrument7, instrument6. Satellite satellite6 has following instruments onboard: instrument11, instrument10, instrument9. Satellite satellite9 has following instruments onboard: instrument15. Satellite satellite1 has following instruments onboard: instrument1, instrument2. Satellite satellite3 has following instruments onboard: instrument4, instrument5. Satellite satellite8 has following instruments onboard: instrument13, instrument14. Satellite satellite0 has following instruments onboard: instrument0. Satellite satellite5 has following instruments onboard: instrument8. Satellite satellite7 has following instruments onboard: instrument12. Satellite satellite2 has following instruments onboard: instrument3. Instrument instrument4 supports image of mode infrared2 and its calibration target is groundstation1. Instrument instrument10 supports image of mode infrared2 and its calibration target is groundstation1. Instrument instrument1 supports image of mode thermograph0 and its calibration target is groundstation3. Instrument instrument12 supports image of mode infrared2 and its calibration target is groundstation3. Instrument instrument7 supports image of mode image1 and its calibration target is star2. Instrument instrument15 supports image of mode image1 and its calibration target is groundstation3. Instrument instrument14 supports image of mode image1 and its calibration target is star2. Instrument instrument6 supports image of mode infrared2 and its calibration target is groundstation0. Instrument instrument5 supports image of mode infrared2 and its calibration target is groundstation1. Instrument instrument0 supports image of mode image1 and its calibration target is star4. Instrument instrument2 supports image of mode infrared2 and its calibration target is star2. Instrument instrument3 supports image of mode image1 and its calibration target is groundstation0. Instrument instrument8 supports image of mode image1 and its calibration target is star2. Instrument instrument9 supports image of mode thermograph0 and its calibration target is star4. Instrument instrument13 supports image of mode thermograph0 and its calibration target is star4. Instrument instrument11 supports image of mode infrared2 and its calibration target is groundstation3.  Currently, Satellite satellite5 is pointing to star2. Satellite satellite4 is pointing to planet6. Satellite satellite1 is pointing to groundstation0. Satellite satellite0 is pointing to groundstation1. Satellite satellite2 is pointing to planet6. Satellite satellite3 is pointing to groundstation1. Satellite satellite8 is pointing to planet6. Satellite satellite9 is pointing to star4. Satellite satellite6 is pointing to groundstation1. Satellite satellite7 is pointing to star2. Power is available on the following satellite(s): satellite5, satellite0, satellite2, satellite7, satellite8, satellite9, satellite3, satellite4, satellite1. Following instruments are powered on: instrument10. ","Will the fact ""Power is available on the following satellite(s): satellite4"" hold after performing the action ""point the instrument instrument10 on the satellite satellite6 to direction groundstation1"" in the current state?",yes
-2063038389054054487,progression_bool,"This domain consists of satellite(s) equipped with various instruments that can be switched on when the power is available. Each instrument has a calibration target object and supports taking images of objects in particular modes. When the instrument power is switched on, it is not calibrated. To calibrate an instrument, the satellite should point to the calibration target object and the instrument should be powered on. To take an image of an object, the satellite must point to that object and the instrument must be calibrated. There are 7 satellite(s), numbered consecutively. There are 7 possible target object(s): groundstation0, groundstation4, groundstation2, star1, phenomenon5, star3, star6. There are 3 image mode(s): image2, image1, image0. There are 18 instrument(s), numbered consecutively.  Satellite satellite0 has following instruments onboard: instrument2, instrument1, instrument0. Satellite satellite3 has following instruments onboard: instrument7, instrument8. Satellite satellite1 has following instruments onboard: instrument5, instrument3, instrument4. Satellite satellite6 has following instruments onboard: instrument16, instrument15, instrument17. Satellite satellite5 has following instruments onboard: instrument13, instrument14, instrument12. Satellite satellite4 has following instruments onboard: instrument9, instrument10, instrument11. Satellite satellite2 has following instruments onboard: instrument6. Instrument instrument9 supports image of mode image1 and its calibration target is star3. Instrument instrument8 supports image of mode image1 and its calibration target is groundstation0. Instrument instrument11 supports image of mode image1 and its calibration target is star3. Instrument instrument3 supports image of mode image0 and its calibration target is star3. Instrument instrument7 supports image of mode image1 and its calibration target is star3. Instrument instrument2 supports image of mode image0 and its calibration target is star1. Instrument instrument13 supports image of mode image2 and its calibration target is groundstation0. Instrument instrument15 supports image of mode image2 and its calibration target is groundstation2. Instrument instrument14 supports image of mode image2 and its calibration target is groundstation4. Instrument instrument1 supports image of mode image0 and its calibration target is groundstation4. Instrument instrument5 supports image of mode image2 and its calibration target is star3. Instrument instrument17 supports image of mode image1 and its calibration target is groundstation0. Instrument instrument12 supports image of mode image0 and its calibration target is groundstation0. Instrument instrument10 supports image of mode image2 and its calibration target is groundstation4. Instrument instrument6 supports image of mode image2 and its calibration target is groundstation2. Instrument instrument4 supports image of mode image2 and its calibration target is groundstation0. Instrument instrument16 supports image of mode image0 and its calibration target is groundstation2. Instrument instrument0 supports image of mode image2 and its calibration target is groundstation0.  Currently, Satellite satellite0 is pointing to groundstation2. Satellite satellite4 is pointing to star1. Satellite satellite2 is pointing to groundstation2. Satellite satellite3 is pointing to star6. Satellite satellite5 is pointing to phenomenon5. Satellite satellite6 is pointing to star1. Satellite satellite1 is pointing to phenomenon5. Power is available on the following satellite(s): satellite3, satellite5, satellite2, satellite4, satellite0, satellite6, satellite1. ","Will the fact ""Power is available on the following satellite(s): satellite3"" hold after performing the action ""activate the instrument instrument1 which is on the satellite satellite0"" in the current state?",yes
-8232878688770773279,progression_bool,"This domain consists of satellite(s) equipped with various instruments that can be switched on when the power is available. Each instrument has a calibration target object and supports taking images of objects in particular modes. When the instrument power is switched on, it is not calibrated. To calibrate an instrument, the satellite should point to the calibration target object and the instrument should be powered on. To take an image of an object, the satellite must point to that object and the instrument must be calibrated. There are 10 satellite(s), numbered consecutively. There are 7 possible target object(s): groundstation0, planet6, planet5, groundstation1, star4, groundstation3, star2. There are 3 image mode(s): thermograph0, infrared2, image1. There are 16 instrument(s), numbered consecutively.  Satellite satellite4 has following instruments onboard: instrument7, instrument6. Satellite satellite6 has following instruments onboard: instrument11, instrument10, instrument9. Satellite satellite9 has following instruments onboard: instrument15. Satellite satellite1 has following instruments onboard: instrument1, instrument2. Satellite satellite3 has following instruments onboard: instrument4, instrument5. Satellite satellite8 has following instruments onboard: instrument13, instrument14. Satellite satellite0 has following instruments onboard: instrument0. Satellite satellite5 has following instruments onboard: instrument8. Satellite satellite7 has following instruments onboard: instrument12. Satellite satellite2 has following instruments onboard: instrument3. Instrument instrument4 supports image of mode infrared2 and its calibration target is groundstation1. Instrument instrument10 supports image of mode infrared2 and its calibration target is groundstation1. Instrument instrument1 supports image of mode thermograph0 and its calibration target is groundstation3. Instrument instrument12 supports image of mode infrared2 and its calibration target is groundstation3. Instrument instrument7 supports image of mode image1 and its calibration target is star2. Instrument instrument15 supports image of mode image1 and its calibration target is groundstation3. Instrument instrument14 supports image of mode image1 and its calibration target is star2. Instrument instrument6 supports image of mode infrared2 and its calibration target is groundstation0. Instrument instrument5 supports image of mode infrared2 and its calibration target is groundstation1. Instrument instrument0 supports image of mode image1 and its calibration target is star4. Instrument instrument2 supports image of mode infrared2 and its calibration target is star2. Instrument instrument3 supports image of mode image1 and its calibration target is groundstation0. Instrument instrument8 supports image of mode image1 and its calibration target is star2. Instrument instrument9 supports image of mode thermograph0 and its calibration target is star4. Instrument instrument13 supports image of mode thermograph0 and its calibration target is star4. Instrument instrument11 supports image of mode infrared2 and its calibration target is groundstation3.  Currently, Satellite satellite1 is pointing to star4. Satellite satellite4 is pointing to planet6. Satellite satellite6 is pointing to star4. Satellite satellite0 is pointing to groundstation1. Satellite satellite5 is pointing to groundstation3. Satellite satellite2 is pointing to planet6. Satellite satellite3 is pointing to star4. Satellite satellite8 is pointing to planet6. Satellite satellite9 is pointing to star4. Satellite satellite7 is pointing to star2. Power is available on the following satellite(s): satellite5, satellite0, satellite6, satellite2, satellite7, satellite8, satellite9, satellite4, satellite1. Following instruments are powered on: instrument5. Following instruments are calibrated: instrument5. A infrared2 mode image of target star4 is available. ","Will the fact ""Satellite satellite4 is pointing to planet6"" hold after performing the action ""turn on the instrument instrument10 on the satellite satellite6"" in the current state?",yes
-5767962472375405003,progression_bool,"This domain consists of satellite(s) equipped with various instruments that can be switched on when the power is available. Each instrument has a calibration target object and supports taking images of objects in particular modes. When the instrument power is switched on, it is not calibrated. To calibrate an instrument, the satellite should point to the calibration target object and the instrument should be powered on. To take an image of an object, the satellite must point to that object and the instrument must be calibrated. There is 1 satellite(s), numbered consecutively. There are 7 possible target object(s): groundstation0, planet6, planet5, groundstation1, star4, groundstation3, star2. There are 3 image mode(s): thermograph0, infrared2, image1. There are 1 instrument(s), numbered consecutively.  Satellite satellite0 has following instruments onboard: instrument0. Instrument instrument0 supports image of mode infrared2 and its calibration target is star4.  Currently, Satellite satellite0 is pointing to groundstation1. Following instruments are powered on: instrument0. Following instruments are calibrated: instrument0. A thermograph0 mode image of target planet5 is available. ","Will the fact ""Satellite satellite0 is pointing to groundstation1"" hold after performing the action ""switch off the instrument instrument0 on board the satellite satellite0"" in the current state?",yes
-9140339744292495784,progression_bool,"This domain consists of satellite(s) equipped with various instruments that can be switched on when the power is available. Each instrument has a calibration target object and supports taking images of objects in particular modes. When the instrument power is switched on, it is not calibrated. To calibrate an instrument, the satellite should point to the calibration target object and the instrument should be powered on. To take an image of an object, the satellite must point to that object and the instrument must be calibrated. There are 6 satellite(s), numbered consecutively. There are 11 possible target object(s): groundstation6, groundstation5, groundstation4, planet7, planet8, groundstation1, star9, groundstation3, star2, star10, star0. There are 3 image mode(s): infrared1, thermograph2, spectrograph0. There are 11 instrument(s), numbered consecutively.  Satellite satellite4 has following instruments onboard: instrument7, instrument8. Satellite satellite5 has following instruments onboard: instrument9, instrument10. Satellite satellite2 has following instruments onboard: instrument4, instrument5, instrument3. Satellite satellite0 has following instruments onboard: instrument1, instrument0. Satellite satellite3 has following instruments onboard: instrument6. Satellite satellite1 has following instruments onboard: instrument2. Instrument instrument3 supports image of mode infrared1 and its calibration target is groundstation3. Instrument instrument2 supports image of mode infrared1 and its calibration target is star2. Instrument instrument0 supports image of mode thermograph2 and its calibration target is star0. Instrument instrument6 supports image of mode thermograph2 and its calibration target is groundstation4. Instrument instrument9 supports image of mode spectrograph0 and its calibration target is groundstation1. Instrument instrument8 supports image of mode spectrograph0 and its calibration target is groundstation3. Instrument instrument4 supports image of mode spectrograph0 and its calibration target is groundstation5. Instrument instrument7 supports image of mode spectrograph0 and its calibration target is groundstation3. Instrument instrument1 supports image of mode spectrograph0 and its calibration target is groundstation5. Instrument instrument10 supports image of mode thermograph2 and its calibration target is groundstation4. Instrument instrument5 supports image of mode infrared1 and its calibration target is star2.  Currently, Satellite satellite5 is pointing to star2. Satellite satellite4 is pointing to groundstation3. Satellite satellite3 is pointing to groundstation5. Satellite satellite2 is pointing to star9. Satellite satellite1 is pointing to star9. Satellite satellite0 is pointing to star10. Power is available on the following satellite(s): satellite5, satellite1, satellite4, satellite0, satellite3. Following instruments are powered on: instrument4. Following instruments are calibrated: instrument4. A spectrograph0 mode image of target star9 is available. A thermograph2 mode image of target planet7 is available. A infrared1 mode image of target star10 is available. A infrared1 mode image of target star9 is available. A infrared1 mode image of target planet8 is available. ","Will the fact ""Satellite satellite1 is pointing to star9"" hold after performing the action ""capture an image of direction star9 in mode spectrograph0 using the instrument instrument4 on satellite satellite2"" in the current state?",yes
6072880548594665601,progression_bool,"This domain consists of satellite(s) equipped with various instruments that can be switched on when the power is available. Each instrument has a calibration target object and supports taking images of objects in particular modes. When the instrument power is switched on, it is not calibrated. To calibrate an instrument, the satellite should point to the calibration target object and the instrument should be powered on. To take an image of an object, the satellite must point to that object and the instrument must be calibrated. There is 1 satellite(s), numbered consecutively. There are 7 possible target object(s): groundstation0, planet6, planet5, groundstation1, star4, groundstation3, star2. There are 3 image mode(s): thermograph0, infrared2, image1. There are 1 instrument(s), numbered consecutively.  Satellite satellite0 has following instruments onboard: instrument0. Instrument instrument0 supports image of mode infrared2 and its calibration target is star4.  Currently, Satellite satellite0 is pointing to groundstation1. Following instruments are powered on: instrument0. Following instruments are calibrated: instrument0. A infrared2 mode image of target groundstation1 is available. A thermograph0 mode image of target planet5 is available. A thermograph0 mode image of target groundstation3 is available. ","Will the fact ""Satellite satellite0 is pointing to groundstation3"" hold after performing the action ""point the satellite satellite0 to direction groundstation3 instead of groundstation1"" in the current state?",yes
-8134378007844676556,progression_bool,"This domain consists of satellite(s) equipped with various instruments that can be switched on when the power is available. Each instrument has a calibration target object and supports taking images of objects in particular modes. When the instrument power is switched on, it is not calibrated. To calibrate an instrument, the satellite should point to the calibration target object and the instrument should be powered on. To take an image of an object, the satellite must point to that object and the instrument must be calibrated. There are 7 satellite(s), numbered consecutively. There are 7 possible target object(s): groundstation0, groundstation4, groundstation2, star1, phenomenon5, star3, star6. There are 3 image mode(s): image2, image1, image0. There are 18 instrument(s), numbered consecutively.  Satellite satellite0 has following instruments onboard: instrument2, instrument1, instrument0. Satellite satellite3 has following instruments onboard: instrument7, instrument8. Satellite satellite1 has following instruments onboard: instrument5, instrument3, instrument4. Satellite satellite6 has following instruments onboard: instrument16, instrument15, instrument17. Satellite satellite5 has following instruments onboard: instrument13, instrument14, instrument12. Satellite satellite4 has following instruments onboard: instrument9, instrument10, instrument11. Satellite satellite2 has following instruments onboard: instrument6. Instrument instrument9 supports image of mode image1 and its calibration target is star3. Instrument instrument8 supports image of mode image1 and its calibration target is groundstation0. Instrument instrument11 supports image of mode image1 and its calibration target is star3. Instrument instrument3 supports image of mode image0 and its calibration target is star3. Instrument instrument7 supports image of mode image1 and its calibration target is star3. Instrument instrument2 supports image of mode image0 and its calibration target is star1. Instrument instrument13 supports image of mode image2 and its calibration target is groundstation0. Instrument instrument15 supports image of mode image2 and its calibration target is groundstation2. Instrument instrument14 supports image of mode image2 and its calibration target is groundstation4. Instrument instrument1 supports image of mode image0 and its calibration target is groundstation4. Instrument instrument5 supports image of mode image2 and its calibration target is star3. Instrument instrument17 supports image of mode image1 and its calibration target is groundstation0. Instrument instrument12 supports image of mode image0 and its calibration target is groundstation0. Instrument instrument10 supports image of mode image2 and its calibration target is groundstation4. Instrument instrument6 supports image of mode image2 and its calibration target is groundstation2. Instrument instrument4 supports image of mode image2 and its calibration target is groundstation0. Instrument instrument16 supports image of mode image0 and its calibration target is groundstation2. Instrument instrument0 supports image of mode image2 and its calibration target is groundstation0.  Currently, Satellite satellite0 is pointing to groundstation2. Satellite satellite2 is pointing to star6. Satellite satellite4 is pointing to star1. Satellite satellite3 is pointing to star6. Satellite satellite5 is pointing to groundstation0. Satellite satellite1 is pointing to phenomenon5. Satellite satellite6 is pointing to groundstation0. Power is available on the following satellite(s): satellite3, satellite5, satellite4, satellite0, satellite6, satellite1. Following instruments are powered on: instrument6. Following instruments are calibrated: instrument6. A image1 mode image of target star6 is available. A image2 mode image of target star6 is available. ","Will the fact ""Satellite satellite6 is pointing to phenomenon5"" hold after performing the action ""switch on instrument instrument1 on the satellite satellite0"" in the current state?",no
8915244108349300723,progression_bool,"This domain consists of satellite(s) equipped with various instruments that can be switched on when the power is available. Each instrument has a calibration target object and supports taking images of objects in particular modes. When the instrument power is switched on, it is not calibrated. To calibrate an instrument, the satellite should point to the calibration target object and the instrument should be powered on. To take an image of an object, the satellite must point to that object and the instrument must be calibrated. There are 6 satellite(s), numbered consecutively. There are 11 possible target object(s): groundstation6, groundstation5, groundstation4, planet7, planet8, groundstation1, star9, groundstation3, star2, star10, star0. There are 3 image mode(s): infrared1, thermograph2, spectrograph0. There are 11 instrument(s), numbered consecutively.  Satellite satellite4 has following instruments onboard: instrument7, instrument8. Satellite satellite5 has following instruments onboard: instrument9, instrument10. Satellite satellite2 has following instruments onboard: instrument4, instrument5, instrument3. Satellite satellite0 has following instruments onboard: instrument1, instrument0. Satellite satellite3 has following instruments onboard: instrument6. Satellite satellite1 has following instruments onboard: instrument2. Instrument instrument3 supports image of mode infrared1 and its calibration target is groundstation3. Instrument instrument2 supports image of mode infrared1 and its calibration target is star2. Instrument instrument0 supports image of mode thermograph2 and its calibration target is star0. Instrument instrument6 supports image of mode thermograph2 and its calibration target is groundstation4. Instrument instrument9 supports image of mode spectrograph0 and its calibration target is groundstation1. Instrument instrument8 supports image of mode spectrograph0 and its calibration target is groundstation3. Instrument instrument4 supports image of mode spectrograph0 and its calibration target is groundstation5. Instrument instrument7 supports image of mode spectrograph0 and its calibration target is groundstation3. Instrument instrument1 supports image of mode spectrograph0 and its calibration target is groundstation5. Instrument instrument10 supports image of mode thermograph2 and its calibration target is groundstation4. Instrument instrument5 supports image of mode infrared1 and its calibration target is star2.  Currently, Satellite satellite5 is pointing to star2. Satellite satellite2 is pointing to star0. Satellite satellite4 is pointing to star10. Satellite satellite1 is pointing to star2. Satellite satellite3 is pointing to star9. Satellite satellite0 is pointing to star10. Power is available on the following satellite(s): satellite5, satellite1, satellite2, satellite4, satellite0, satellite3. ","Will the fact ""Satellite satellite4 is pointing to star10"" hold after performing the action ""change the direction of the satellite satellite4 from star10 to groundstation5"" in the current state?",no
-4916730484884789359,progression_bool,"This domain consists of satellite(s) equipped with various instruments that can be switched on when the power is available. Each instrument has a calibration target object and supports taking images of objects in particular modes. When the instrument power is switched on, it is not calibrated. To calibrate an instrument, the satellite should point to the calibration target object and the instrument should be powered on. To take an image of an object, the satellite must point to that object and the instrument must be calibrated. There is 1 satellite(s), numbered consecutively. There are 7 possible target object(s): groundstation0, planet6, planet5, groundstation1, star4, groundstation3, star2. There are 3 image mode(s): thermograph0, infrared2, image1. There are 1 instrument(s), numbered consecutively.  Satellite satellite0 has following instruments onboard: instrument0. Instrument instrument0 supports image of mode infrared2 and its calibration target is star4.  Currently, Satellite satellite0 is pointing to planet5. Following instruments are powered on: instrument0. Following instruments are calibrated: instrument0. A image1 mode image of target groundstation1 is available. A image1 mode image of target groundstation0 is available. ","Will the fact ""Power is available on the following satellite(s): satellite0"" hold after performing the action ""power off the instrument instrument0 on the satellite satellite0"" in the current state?",yes
-3302312086907948699,progression_bool,"This domain consists of satellite(s) equipped with various instruments that can be switched on when the power is available. Each instrument has a calibration target object and supports taking images of objects in particular modes. When the instrument power is switched on, it is not calibrated. To calibrate an instrument, the satellite should point to the calibration target object and the instrument should be powered on. To take an image of an object, the satellite must point to that object and the instrument must be calibrated. There are 7 satellite(s), numbered consecutively. There are 7 possible target object(s): groundstation0, groundstation4, groundstation2, star1, phenomenon5, star3, star6. There are 3 image mode(s): image2, image1, image0. There are 18 instrument(s), numbered consecutively.  Satellite satellite0 has following instruments onboard: instrument2, instrument1, instrument0. Satellite satellite3 has following instruments onboard: instrument7, instrument8. Satellite satellite1 has following instruments onboard: instrument5, instrument3, instrument4. Satellite satellite6 has following instruments onboard: instrument16, instrument15, instrument17. Satellite satellite5 has following instruments onboard: instrument13, instrument14, instrument12. Satellite satellite4 has following instruments onboard: instrument9, instrument10, instrument11. Satellite satellite2 has following instruments onboard: instrument6. Instrument instrument9 supports image of mode image1 and its calibration target is star3. Instrument instrument8 supports image of mode image1 and its calibration target is groundstation0. Instrument instrument11 supports image of mode image1 and its calibration target is star3. Instrument instrument3 supports image of mode image0 and its calibration target is star3. Instrument instrument7 supports image of mode image1 and its calibration target is star3. Instrument instrument2 supports image of mode image0 and its calibration target is star1. Instrument instrument13 supports image of mode image2 and its calibration target is groundstation0. Instrument instrument15 supports image of mode image2 and its calibration target is groundstation2. Instrument instrument14 supports image of mode image2 and its calibration target is groundstation4. Instrument instrument1 supports image of mode image0 and its calibration target is groundstation4. Instrument instrument5 supports image of mode image2 and its calibration target is star3. Instrument instrument17 supports image of mode image1 and its calibration target is groundstation0. Instrument instrument12 supports image of mode image0 and its calibration target is groundstation0. Instrument instrument10 supports image of mode image2 and its calibration target is groundstation4. Instrument instrument6 supports image of mode image2 and its calibration target is groundstation2. Instrument instrument4 supports image of mode image2 and its calibration target is groundstation0. Instrument instrument16 supports image of mode image0 and its calibration target is groundstation2. Instrument instrument0 supports image of mode image2 and its calibration target is groundstation0.  Currently, Satellite satellite0 is pointing to groundstation2. Satellite satellite2 is pointing to star6. Satellite satellite4 is pointing to star1. Satellite satellite3 is pointing to star6. Satellite satellite5 is pointing to groundstation0. Satellite satellite1 is pointing to star3. Satellite satellite6 is pointing to groundstation0. Power is available on the following satellite(s): satellite3, satellite5, satellite4, satellite6, satellite1. Following instruments are powered on: instrument6, instrument2. Following instruments are calibrated: instrument6. A image0 mode image of target phenomenon5 is available. ","Will the fact ""Satellite satellite5 is pointing to groundstation4"" hold after performing the action ""change the direction of the satellite satellite5 from groundstation0 to groundstation4"" in the current state?",yes
1965178985593812881,progression_bool,"This is a swap domain where agents are swapping items or roles. Each agent is always assigned a single item/role. The goal is to obtain desired items/roles assigned. There are 8 agents: carol, dave, heidi, vic, alice, michelle, zoe, and xena. There are 8 items/roles: iceskates, slinky, zebra, frisbee, necklace, quadcopter, whale, and guitar. Currently, zoe is assigned iceskates, carol is assigned frisbee, alice is assigned quadcopter, michelle is assigned zebra, dave is assigned slinky, xena is assigned whale, vic is assigned guitar, and heidi is assigned necklace.","Will the fact ""vic is assigned guitar"" hold after performing the action ""trade zebra of michelle for zebra of michelle"" in the current state?",yes
-7760496993199592914,progression_bool,"This is a swap domain where agents are swapping items or roles. Each agent is always assigned a single item/role. The goal is to obtain desired items/roles assigned. There are 8 agents: carol, dave, heidi, vic, alice, michelle, zoe, and xena. There are 8 items/roles: iceskates, slinky, zebra, frisbee, necklace, quadcopter, whale, and guitar. Currently, alice is assigned zebra, carol is assigned guitar, michelle is assigned iceskates, zoe is assigned frisbee, heidi is assigned quadcopter, vic is assigned necklace, dave is assigned slinky, and xena is assigned whale.","Will the fact ""dave is assigned slinky"" hold after performing the action ""exchange necklace of vic with slinky of dave"" in the current state?",no
8407469602399915130,progression_bool,"This is a swap domain where agents are swapping items or roles. Each agent is always assigned a single item/role. The goal is to obtain desired items/roles assigned. There are 7 agents: dave, heidi, alice, bob, kevin, ted, and xena. There are 7 items/roles: ulluco, yam, quince, leek, parsnip, valerian, and mushroom. Currently, xena is assigned yam, ted is assigned mushroom, heidi is assigned parsnip, kevin is assigned ulluco, dave is assigned quince, alice is assigned valerian, and bob is assigned leek.","Will the fact ""kevin is assigned parsnip"" hold after performing the action ""trade valerian of alice for ulluco of kevin"" in the current state?",no
5742537430456763883,progression_bool,"This is a swap domain where agents are swapping items or roles. Each agent is always assigned a single item/role. The goal is to obtain desired items/roles assigned. There are 6 agents: quentin, vic, bob, liam, frank, and xena. There are 6 items/roles: nibbler, wrench, knead, sander, pliers, and ratchet. Currently, xena is assigned nibbler, liam is assigned pliers, frank is assigned sander, vic is assigned knead, quentin is assigned wrench, and bob is assigned ratchet.","Will the fact ""vic is assigned knead"" hold after performing the action ""swap bob with vic, ratchet for knead"" in the current state?",no
1937217477794430007,progression_bool,"This is a swap domain where agents are swapping items or roles. Each agent is always assigned a single item/role. The goal is to obtain desired items/roles assigned. There are 8 agents: carol, dave, heidi, vic, alice, michelle, zoe, and xena. There are 8 items/roles: iceskates, slinky, zebra, frisbee, necklace, quadcopter, whale, and guitar. Currently, alice is assigned necklace, carol is assigned frisbee, heidi is assigned iceskates, vic is assigned zebra, michelle is assigned quadcopter, dave is assigned slinky, xena is assigned whale, and zoe is assigned guitar.","Will the fact ""carol is assigned whale"" hold after performing the action ""swap alice:necklace with dave:slinky"" in the current state?",no
-5372646674930649155,progression_bool,"This is a swap domain where agents are swapping items or roles. Each agent is always assigned a single item/role. The goal is to obtain desired items/roles assigned. There are 7 agents: dave, heidi, alice, bob, kevin, ted, and xena. There are 7 items/roles: ulluco, yam, quince, leek, parsnip, valerian, and mushroom. Currently, dave is assigned leek, kevin is assigned yam, heidi is assigned mushroom, ted is assigned ulluco, alice is assigned valerian, bob is assigned parsnip, and xena is assigned quince.","Will the fact ""dave is assigned leek"" hold after performing the action ""trade leek of dave for yam of kevin"" in the current state?",no
-50355779032966211,progression_bool,"This is a swap domain where agents are swapping items or roles. Each agent is always assigned a single item/role. The goal is to obtain desired items/roles assigned. There are 7 agents: dave, heidi, alice, bob, kevin, ted, and xena. There are 7 items/roles: ulluco, yam, quince, leek, parsnip, valerian, and mushroom. Currently, heidi is assigned quince, dave is assigned leek, xena is assigned valerian, ted is assigned ulluco, alice is assigned yam, kevin is assigned parsnip, and bob is assigned mushroom.","Will the fact ""alice is assigned ulluco"" hold after performing the action ""swap ted with alice, ulluco for yam"" in the current state?",yes
-9093497005271451598,progression_bool,"This is a swap domain where agents are swapping items or roles. Each agent is always assigned a single item/role. The goal is to obtain desired items/roles assigned. There are 8 agents: carol, dave, heidi, vic, alice, michelle, zoe, and xena. There are 8 items/roles: iceskates, slinky, zebra, frisbee, necklace, quadcopter, whale, and guitar. Currently, alice is assigned zebra, carol is assigned necklace, heidi is assigned iceskates, zoe is assigned frisbee, dave is assigned guitar, michelle is assigned quadcopter, vic is assigned whale, and xena is assigned slinky.","Will the fact ""xena is assigned guitar"" hold after performing the action ""swap xena:slinky with dave:guitar"" in the current state?",yes
3650067673597817947,progression_bool,"This is a swap domain where agents are swapping items or roles. Each agent is always assigned a single item/role. The goal is to obtain desired items/roles assigned. There are 6 agents: quentin, vic, bob, liam, frank, and xena. There are 6 items/roles: nibbler, wrench, knead, sander, pliers, and ratchet. Currently, vic is assigned ratchet, quentin is assigned nibbler, xena is assigned wrench, liam is assigned knead, frank is assigned sander, and bob is assigned pliers.","Will the fact ""bob is assigned sander"" hold after performing the action ""swap xena:wrench with frank:sander"" in the current state?",no
926834818857470760,progression_bool,"This is a swap domain where agents are swapping items or roles. Each agent is always assigned a single item/role. The goal is to obtain desired items/roles assigned. There are 7 agents: dave, heidi, alice, bob, kevin, ted, and xena. There are 7 items/roles: ulluco, yam, quince, leek, parsnip, valerian, and mushroom. Currently, heidi is assigned quince, xena is assigned parsnip, dave is assigned leek, kevin is assigned mushroom, ted is assigned ulluco, bob is assigned yam, and alice is assigned valerian.","Will the fact ""kevin is assigned mushroom"" hold after performing the action ""trade leek of dave for mushroom of kevin"" in the current state?",no
